,dire_name,dire_score,dire_team_id,duration,league_name,leagueid,match_id,radiant_name,radiant_score,radiant_team_id,radiant_win,series_id,series_type,start_time
3861,standin5,17,2099268.0,1772,ESL India Premiership - 2017 Edition,5407,3207355207,Aggressive 5,41,2714312.0,True,0.0,0.0,1495892394
3862,Entity Gaming,29,4369633.0,1322,ESL India Premiership - 2017 Edition,5407,3207342585,,1,992217.0,False,0.0,0.0,1495892061
3863,MVP.Revolution,15,3718685.0,1831,ProDotA Cup Series by Azubu.tv,4665,3207338995,Geek Fam,41,3586078.0,True,140609.0,2.0,1495891966
3864,Intelligence Quotient xD,25,2679744.0,1663,BEYOND GODLIKE LEAGUE,5103,3207305406,Teros E-Sport,9,3672381.0,False,140606.0,1.0,1495891075
3865,Team NP,35,3214108.0,1879,Masters Manila 2017,5313,3207303078,Faceless,5,3326875.0,False,140591.0,1.0,1495891015
3866,Geek Fam,28,3586078.0,2279,ProDotA Cup Series by Azubu.tv,4665,3207205299,MVP.Revolution,24,3718685.0,False,140593.0,2.0,1495888328
3867,Faceless,8,3326875.0,2083,Masters Manila 2017,5313,3207155582,Team NP,31,3214108.0,True,140591.0,1.0,1495886901
3868,Geek Fam,23,3586078.0,2005,ProDotA Cup Series by Azubu.tv,4665,3207093153,MVP.Revolution,24,3718685.0,False,140593.0,2.0,1495885054
3869,Faceless,30,3326875.0,2538,Masters Manila 2017,5313,3207007686,Team NP,12,3214108.0,False,140591.0,1.0,1495882324
3870,C5Gaming,17,3336725.0,2519,WCA Tournament Platform Classic,5418,3206995213,White Fries Gaming,35,2776208.0,True,140583.0,1.0,1495881898
3871,Geek Fam,23,3586078.0,1860,ProDotA Cup Series by Azubu.tv,4665,3206839202,     ,17,3018001.0,False,140571.0,1.0,1495876542
3872,White Fries Gaming,44,2776208.0,4197,WCA Tournament Platform Classic,5418,3206822655,C5Gaming,29,3336725.0,False,140583.0,1.0,1495875971
3873,OG,35,2586976.0,3264,Masters Manila 2017,5313,3206775767,Faceless,46,3326875.0,True,140552.0,1.0,1495874363
3874,Geek Fam,38,3586078.0,3115,ProDotA Cup Series by Azubu.tv,4665,3206707596,     ,34,3018001.0,False,140571.0,1.0,1495872020
3875,Faceless,32,3326875.0,2185,Masters Manila 2017,5313,3206650679,OG,15,2586976.0,False,140552.0,1.0,1495869974
3876,Team VDuoBao,34,2208748.0,2011,WCA Tournament Platform Classic,5418,3206595837,TEAM MAX,24,3325252.0,False,140551.0,1.0,1495867932
3877,Faceless,21,3326875.0,2561,Masters Manila 2017,5313,3206524339,OG,36,2586976.0,True,140552.0,1.0,1495865109
3878,TEAM MAX,6,3325252.0,1585,WCA Tournament Platform Classic,5418,3206523698,Team VDuoBao,27,2208748.0,True,140551.0,1.0,1495865082
3879,Team NP,27,3214108.0,2733,Masters Manila 2017,5313,3206345153,Invictus Gaming,12,5.0,False,140530.0,1.0,1495856879
3880,Team NP,23,3214108.0,1670,Masters Manila 2017,5313,3206271245,Invictus Gaming,13,5.0,False,140530.0,1.0,1495852800
3881,Alliance,43,111474.0,2064,Uprise Champions Cup: Special,4127,3205849590,,13,,False,0.0,0.0,1495825663
3882,Alliance,41,111474.0,2709,Uprise Champions Cup: Special,4127,3205757876,,21,,False,0.0,0.0,1495821913
3883,Ninjas in Pyjamas,19,3729377.0,1980,Uprise Champions Cup: Special,4127,3205529271,mousesports,28,26.0,True,140450.0,1.0,1495814121
3884,mousesports,34,26.0,2076,Uprise Champions Cup: Special,4127,3205420098,Ninjas in Pyjamas,16,3729377.0,False,140450.0,1.0,1495810935
3885,Prodota Gaming,23,2552670.0,2278,WellPlay Invitational by VitalBet,4669,3205404478,@ANIME PRO BOKSERA,38,4100699.0,True,140442.0,1.0,1495810506
3886,@ANIME PRO BOKSERA,28,4100699.0,1677,WellPlay Invitational by VitalBet,4669,3205297102,Prodota Gaming,6,2552670.0,False,140442.0,1.0,1495807581
3887,4Merical E-Sports,9,2663631.0,1482,ESL India Premiership - 2017 Edition,5407,3205235955,,28,4287944.0,True,0.0,0.0,1495805911
3888,Newbee,24,1375614.0,1496,Masters Manila 2017,5313,3205094163,Evil Geniuses,8,39.0,False,140425.0,1.0,1495801768
3889,Newbee,34,1375614.0,3469,Masters Manila 2017,5313,3204934571,Evil Geniuses,21,39.0,False,140425.0,1.0,1495796329
3890,Rock Gaming,47,3349045.0,2438,WCA Tournament Platform Classic,5418,3204831354,We.are.young,29,2414475.0,False,140419.0,1.0,1495792510
3891,We.are.young,8,2414475.0,1564,WCA Tournament Platform Classic,5418,3204749642,Rock Gaming,24,3349045.0,True,140419.0,1.0,1495789392
3892,Faceless,28,3326875.0,2103,Masters Manila 2017,5313,3204737995,Clutch Gamers,13,3659536.0,False,140415.0,1.0,1495788946
3893,Faceless,33,3326875.0,1941,Masters Manila 2017,5313,3204639027,Clutch Gamers,13,3659536.0,False,140415.0,1.0,1495785097
3894,LYG.Gaming,14,3346336.0,1328,WCA Tournament Platform Classic,5418,3204579062,team_ftd_a,23,2860081.0,True,140399.0,1.0,1495782678
3895,team_ftd_a,30,2860081.0,2497,WCA Tournament Platform Classic,5418,3204484898,LYG.Gaming,30,3346336.0,False,140399.0,1.0,1495778537
3896,Team NP,26,3214108.0,1954,Masters Manila 2017,5313,3204464181,Team Secret,14,1838315.0,False,140390.0,1.0,1495777554
3897,Team NP,34,3214108.0,2540,Masters Manila 2017,5313,3204375223,Team Secret,12,1838315.0,False,140390.0,1.0,1495772952
3898,Team NP,21,3214108.0,4105,Masters Manila 2017,5313,3204271432,Team Secret,31,1838315.0,True,140390.0,1.0,1495766941
3899,compLexity Gaming,28,3.0,2626,Dota 2 BEAT Invitational Season 8,5196,3204199168,Team Freedom,34,4372042.0,True,140356.0,2.0,1495762365
3900,Team Freedom,40,4372042.0,3295,Dota 2 BEAT Invitational Season 8,5196,3204139560,compLexity Gaming,33,3.0,True,140356.0,2.0,1495757719
3901,Team Freedom,47,4372042.0,3703,Dota 2 BEAT Invitational Season 8,5196,3204074728,compLexity Gaming,37,3.0,False,140356.0,2.0,1495752052
3902,Team Freedom,48,4372042.0,3834,Dota 2 BEAT Invitational Season 8,5196,3204001947,compLexity Gaming,32,3.0,False,140356.0,2.0,1495746273
3903,Prodota Gaming,24,2552670.0,2238,Uprise Champions Cup: Special,4127,3203979448,Vega Squadron,31,2006913.0,True,140332.0,1.0,1495744912
3904,Vega Squadron,52,2006913.0,3846,Uprise Champions Cup: Special,4127,3203870745,Prodota Gaming,48,2552670.0,False,140332.0,1.0,1495739368
3905,Prodota Gaming,28,2552670.0,2173,Uprise Champions Cup: Special,4127,3203775990,Vega Squadron,11,2006913.0,False,140332.0,1.0,1495735296
3906,,10,,1382,Uprise Champions Cup: Special,4127,3203472938,Team Empire,16,46.0,True,140305.0,1.0,1495724682
3907,Trust,12,24.0,1581,Dota 2 The Open Tournament ,5233,3203400252,Eagles GIGABYTE,17,2780911.0,True,140286.0,1.0,1495722587
3908,     ,34,3018001.0,2370,ProDotA Cup Series by Azubu.tv,4665,3203356238,Happy Feet,17,3725701.0,False,140278.0,1.0,1495721383
3909,Entity Gaming,32,4369633.0,1266,ESL India Premiership - 2017 Edition,5407,3203312114,4Merical E-Sports,3,2663631.0,False,0.0,0.0,1495720125
3910,The Council,0,3510168.0,1191,ESL India Premiership - 2017 Edition,5407,3203273417,Aggressive 5,18,2714312.0,True,0.0,0.0,1495719007
3911,Eagles GIGABYTE,29,2780911.0,2362,Dota 2 The Open Tournament ,5233,3203261779,Trust,11,24.0,False,140286.0,1.0,1495718679
3912,Invictus Gaming,7,5.0,1640,Masters Manila 2017,5313,3203255425,Evil Geniuses,26,39.0,True,140260.0,1.0,1495718501
3913,     ,40,3018001.0,2644,ProDotA Cup Series by Azubu.tv,4665,3203219296,Happy Feet,28,3725701.0,False,140278.0,1.0,1495717463
3914,OG,19,2586976.0,1927,Masters Manila 2017,5313,3203120505,Newbee,38,1375614.0,True,140258.0,1.0,1495714433
3915,Evil Geniuses,23,39.0,2917,Masters Manila 2017,5313,3203110172,Invictus Gaming,29,5.0,True,140260.0,1.0,1495714113
3916,xRG Gaming,12,1732138.0,2174,ESL India Premiership - 2017 Edition,5407,3203076227,White Unicorn,28,2860369.0,True,0.0,0.0,1495713005
3917,Invictus Gaming,10,5.0,1331,Masters Manila 2017,5313,3203015286,Evil Geniuses,16,39.0,True,140260.0,1.0,1495710900
3918,OG,18,2586976.0,2184,Masters Manila 2017,5313,3203009550,Newbee,29,1375614.0,True,140258.0,1.0,1495710698
3919,CAVALRY,33,3258149.0,2111,WCA Tournament Platform Classic,5418,3202907506,LYG.Gaming,19,3346336.0,False,140249.0,1.0,1495706866
3920,Invictus Gaming,23,5.0,2179,Masters Manila 2017,5313,3202871566,Clutch Gamers,9,3659536.0,False,140241.0,1.0,1495705466
3921,Faceless,11,3326875.0,1771,Masters Manila 2017,5313,3202817250,Evil Geniuses,29,39.0,True,140242.0,1.0,1495703292
3922,LYG.Gaming,9,3346336.0,2302,WCA Tournament Platform Classic,5418,3202806342,CAVALRY,36,3258149.0,True,140249.0,1.0,1495702855
3923,Invictus Gaming,38,5.0,1726,Masters Manila 2017,5313,3202762306,Clutch Gamers,16,3659536.0,False,140241.0,1.0,1495701063
3924,Faceless,25,3326875.0,4051,Masters Manila 2017,5313,3202675514,Evil Geniuses,34,39.0,True,140242.0,1.0,1495697395
3925,Clutch Gamers,27,3659536.0,1894,Masters Manila 2017,5313,3202672292,Invictus Gaming,7,5.0,False,140241.0,1.0,1495697260
3926,CAVALRY,17,3258149.0,1554,WCA Tournament Platform Classic,5418,3202631339,team_ftd_a,31,2860081.0,True,140234.0,1.0,1495695440
3927,Newbee,34,1375614.0,2602,Masters Manila 2017,5313,3202582473,Team Secret,13,1838315.0,False,140225.0,1.0,1495693135
3928,OG,27,2586976.0,3069,Masters Manila 2017,5313,3202564238,Team NP,31,3214108.0,False,140224.0,1.0,1495692257
3929,team_ftd_a,17,2860081.0,1809,WCA Tournament Platform Classic,5418,3202564092,CAVALRY,7,3258149.0,False,140234.0,1.0,1495692251
3930,Newbee,10,1375614.0,1519,Masters Manila 2017,5313,3202527864,Team Secret,20,1838315.0,True,140225.0,1.0,1495690455
3931,OG,14,2586976.0,1840,Masters Manila 2017,5313,3202452265,Team NP,41,3214108.0,True,140224.0,1.0,1495686579
3932,Team Secret,7,1838315.0,2252,Masters Manila 2017,5313,3202378832,Newbee,31,1375614.0,True,140225.0,1.0,1495682403
3933,Team NP,9,3214108.0,2108,Masters Manila 2017,5313,3202378726,OG,22,2586976.0,True,140224.0,1.0,1495682396
3934,Infamous、,9,2672298.0,1980,Dota 2 BEAT Invitational Season 8,5196,3202257413,compLexity Gaming,20,3.0,True,140206.0,1.0,1495674370
3935,Infamous、,25,2672298.0,1638,Dota 2 BEAT Invitational Season 8,5196,3202221138,compLexity Gaming,4,3.0,False,140206.0,1.0,1495671196
3936,Infamous、,8,2672298.0,1290,Dota 2 BEAT Invitational Season 8,5196,3202194955,compLexity Gaming,24,3.0,True,140206.0,1.0,1495668614
3937,Vega Squadron,29,2006913.0,2257,Uprise Champions Cup: Special,4127,3201839247,,25,,False,0.0,0.0,1495647782
3938,,28,,2736,Uprise Champions Cup: Special,4127,3201738393,Vega Squadron,35,2006913.0,True,0.0,0.0,1495644051
3939,Trust,32,24.0,1511,Dota 2 The Open Tournament ,5233,3201727452,MiTH.DotA2,5,3707261.0,False,140153.0,1.0,1495643662
3940,MiTH.DotA2,11,3707261.0,1897,Dota 2 The Open Tournament ,5233,3201635565,Trust,26,24.0,True,140147.0,1.0,1495640574
3941,Alliance,45,111474.0,3722,Uprise Champions Cup: Special,4127,3201574801,Prodota Gaming,37,2552670.0,True,140115.0,1.0,1495638698
3942,,25,,2516,WellPlay Invitational by VitalBet,4669,3201568410,@ANIME PRO BOKSERA,20,4100699.0,True,0.0,0.0,1495638505
3943,Entity Gaming,42,4369633.0,2006,ESL India Premiership - 2017 Edition,5407,3201514803,The Council,14,3510168.0,False,0.0,0.0,1495636935
3944,Alliance,12,111474.0,1674,Uprise Champions Cup: Special,4127,3201469071,Prodota Gaming,21,2552670.0,True,140115.0,1.0,1495635650
3945,@ANIME PRO BOKSERA,16,4100699.0,2657,WellPlay Invitational by VitalBet,4669,3201411639,,32,,True,0.0,0.0,1495634036
3946,,30,992217.0,1785,ESL India Premiership - 2017 Edition,5407,3201372082,The Council,15,3510168.0,False,0.0,0.0,1495632934
3947,standin5,11,2099268.0,2357,ESL India Premiership - 2017 Edition,5407,3201353795,,23,4287944.0,True,0.0,0.0,1495632419
3948,,3,,1149,WellPlay Invitational by VitalBet,4669,3201318018,@ANIME PRO BOKSERA,23,4100699.0,True,0.0,0.0,1495631410
3949,Prodota Gaming,21,2552670.0,3221,Uprise Champions Cup: Special,4127,3201299575,Alliance,32,111474.0,True,140115.0,1.0,1495630887
3950,C5Gaming,37,3336725.0,2847,WCA Tournament Platform Classic,5418,3200988245,Team Braveheart,34,1983234.0,False,140092.0,1.0,1495620254
3951,Team Braveheart,41,1983234.0,1756,WCA Tournament Platform Classic,5418,3200911397,C5Gaming,4,3336725.0,False,140092.0,1.0,1495617103
3952,Team xD,16,3585141.0,1591,ProDotA Cup Series by Azubu.tv,4665,3200892855,Happy Feet,19,3725701.0,True,140087.0,1.0,1495616335
3953,Team xD,13,3585141.0,1827,ProDotA Cup Series by Azubu.tv,4665,3200814313,Happy Feet,28,3725701.0,True,140087.0,1.0,1495613020
3954,Newbee.Young,23,1951061.0,2689,WCA Tournament Platform Classic,5418,3200724186,TEAM MAX,25,3325252.0,True,140076.0,1.0,1495608993
3955,TEAM MAX,25,3325252.0,1531,WCA Tournament Platform Classic,5418,3200662083,Newbee.Young,8,1951061.0,False,140076.0,1.0,1495606004
3956,Team Quetzal,10,4010559.0,2135,Dota 2 Challenge Mexico,4618,3200486665,Place Holder,32,4149284.0,True,140059.0,1.0,1495596208
3957,Place Holder,27,4149284.0,2483,Dota 2 Challenge Mexico,4618,3200429988,Team Quetzal,12,4010559.0,False,140059.0,1.0,1495592336
3958,Team Freedom,32,4372042.0,3113,Dota 2 BEAT Invitational Season 8,5196,3200423147,compLexity Gaming,19,3.0,False,140054.0,1.0,1495591821
3959,Team Freedom,30,4372042.0,2116,Dota 2 BEAT Invitational Season 8,5196,3200383810,compLexity Gaming,17,3.0,False,140054.0,1.0,1495588071
3960,Elite Wolves ,8,4151852.0,1238,Dota 2 BEAT Invitational Season 8,5196,3200320861,Infamous、,31,2672298.0,True,140047.0,1.0,1495581056
3961,Elite Wolves ,20,4151852.0,2505,Dota 2 BEAT Invitational Season 8,5196,3200277095,Infamous、,30,2672298.0,True,140047.0,1.0,1495577151
3962,Team Empire,33,46.0,2547,Uprise Champions Cup: Special,4127,3200136270,mousesports,32,26.0,False,140007.0,1.0,1495567850
3963,mousesports,10,26.0,1990,Uprise Champions Cup: Special,4127,3200071626,Team Empire,35,46.0,True,140007.0,1.0,1495564671
3964,Ninjas in Pyjamas,22,3729377.0,2062,Uprise Champions Cup: Special,4127,3199994868,,34,,True,0.0,0.0,1495560932
3965,Ninjas in Pyjamas,31,3729377.0,2091,Uprise Champions Cup: Special,4127,3199916628,,10,,False,0.0,0.0,1495556156
3966,Danish Bears,21,464103.0,2044,WellPlay Invitational by VitalBet,4669,3199909732,Prodota Gaming,35,2552670.0,True,139971.0,1.0,1495555928
3967,Prodota Gaming,13,2552670.0,1900,WellPlay Invitational by VitalBet,4669,3199806114,Danish Bears,36,464103.0,True,139971.0,1.0,1495552665
3968,,34,,2499,Uprise Champions Cup: Special,4127,3199783328,Ninjas in Pyjamas,24,3729377.0,False,0.0,0.0,1495552003
3969,Teros E-Sport,21,3672381.0,2393,Dota 2 The Open Tournament ,5233,3199660459,Eagles GIGABYTE,18,2780911.0,True,139964.0,1.0,1495548587
3970,Danish Bears,31,464103.0,2748,WellPlay Invitational by VitalBet,4669,3199655636,Prodota Gaming,31,2552670.0,True,139971.0,1.0,1495548459
3971,Team Buriza,12,3927252.0,2572,ESL India Premiership - 2017 Edition,5407,3199581890,,31,4287944.0,True,0.0,0.0,1495546498
3972,Eagles GIGABYTE,23,2780911.0,2750,Dota 2 The Open Tournament ,5233,3199504637,Teros E-Sport,18,3672381.0,False,139964.0,1.0,1495544428
3973,CAVALRY,15,3258149.0,1972,WCA Tournament Platform Classic,5418,3199167038,We.are.young,39,2414475.0,True,139945.0,1.0,1495533461
3974,We.are.young,21,2414475.0,1783,WCA Tournament Platform Classic,5418,3199079401,CAVALRY,22,3258149.0,True,139945.0,1.0,1495530045
3975,LYG.Gaming,6,3346336.0,1507,WCA Tournament Platform Classic,5418,3198922321,Avalon_Club,32,2414095.0,True,139934.0,1.0,1495523648
3976,Avalon_Club,28,2414095.0,2195,WCA Tournament Platform Classic,5418,3198829512,LYG.Gaming,16,3346336.0,False,139934.0,1.0,1495519504
3977,Elite Wolves ,38,4151852.0,2873,Dota 2 BEAT Invitational Season 8,5196,3198553506,twitch.tv/noblewingz,21,4368139.0,False,139911.0,1.0,1495504782
3978,Elite Wolves ,33,4151852.0,2068,Dota 2 BEAT Invitational Season 8,5196,3198504558,twitch.tv/noblewingz,11,4368139.0,False,139911.0,1.0,1495501475
3979,Infamous、,29,2672298.0,1572,Dota 2 BEAT Invitational Season 8,5196,3198418843,Team Red,9,3724222.0,False,139900.0,1.0,1495494413
3980,Team Red,29,3724222.0,2389,Dota 2 BEAT Invitational Season 8,5196,3198371067,Infamous、,31,2672298.0,True,139900.0,1.0,1495490511
3981,PENTA Sports,37,3704482.0,2544,WellPlay Invitational by VitalBet,4669,3198303704,Double Dimension,29,3763625.0,False,139871.0,1.0,1495486022
3982,PENTA Sports,35,3704482.0,2869,WellPlay Invitational by VitalBet,4669,3198227545,Double Dimension,26,3763625.0,False,139871.0,1.0,1495481934
3983,PENTA Sports,13,3704482.0,2339,WellPlay Invitational by VitalBet,4669,3198148748,Double Dimension,26,3763625.0,True,139871.0,1.0,1495478439
3984,,27,,3026,WellPlay Invitational by VitalBet,4669,3198028468,Ninjas in Pyjamas,18,3729377.0,False,0.0,0.0,1495473598
3985,,9,,2328,WellPlay Invitational by VitalBet,4669,3197916872,Ninjas in Pyjamas,33,3729377.0,True,0.0,0.0,1495469645
3986,,27,,1870,WellPlay Invitational by VitalBet,4669,3197798103,Ninjas in Pyjamas,10,3729377.0,False,0.0,0.0,1495465922
3987,,19,992217.0,2283,ESL India Premiership - 2017 Edition,5407,3197588707,Aggressive 5,32,2714312.0,True,0.0,0.0,1495460173
3988,     ,37,3018001.0,1405,ProDotA Cup Series by Azubu.tv,4665,3197194313,ThePrime.NND,13,3262512.0,False,139808.0,1.0,1495447769
3989,White Fries Gaming,38,2776208.0,2532,WCA Tournament Platform Classic,5418,3197188162,To.be.or.not.to.be,15,2822317.0,False,139807.0,1.0,1495447528
3990,To.be.or.not.to.be,10,2822317.0,1718,WCA Tournament Platform Classic,5418,3197099668,White Fries Gaming,35,2776208.0,True,139807.0,1.0,1495444041
3991,Team Braveheart,28,1983234.0,2563,WCA Tournament Platform Classic,5418,3196841226,Newbee.Young,14,1951061.0,False,139792.0,1.0,1495433005
3992,is GG,27,3931002.0,1635,Dota 2 BEAT Invitational Season 8,5196,3196574935,Elite Wolves ,7,4151852.0,False,139760.0,1.0,1495418443
3993,Elite Wolves ,9,4151852.0,1485,Dota 2 BEAT Invitational Season 8,5196,3196524903,is GG,24,3931002.0,True,139760.0,1.0,1495414894
3994,Uncle Blink,5,4367924.0,1040,Dota 2 BEAT Invitational Season 8,5196,3196437953,Team Red,17,3724222.0,True,139735.0,1.0,1495407761
3995,Team Red,28,3724222.0,2811,Dota 2 BEAT Invitational Season 8,5196,3196386340,Uncle Blink,18,4367924.0,False,139735.0,1.0,1495403899
3996,Elements Pro Gaming,22,2537636.0,2192,DreamLeague season 7,5336,3196255180,Team Empire,30,46.0,True,139702.0,1.0,1495396226
3997,Elements Pro Gaming,30,2537636.0,2205,DreamLeague season 7,5336,3196177646,Team Empire,45,46.0,True,139702.0,1.0,1495392300
3998,Virtus.pro,22,1883502.0,1503,DreamLeague season 7,5336,3196027182,Team Empire,9,46.0,False,139667.0,1.0,1495386599
3999,Virtus.pro,2,1883502.0,673,DreamLeague season 7,5336,3195956915,Team Empire,9,46.0,True,139667.0,1.0,1495384208
4000,TNC Pro Team,17,2108395.0,2377,SL i-League Invitational Season 2,5364,3195817999,Team Liquid,26,2163.0,True,139581.0,2.0,1495379856
4001,mousesports,15,26.0,2368,DreamLeague season 7,5336,3195812905,Virtus.pro,24,1883502.0,True,139617.0,1.0,1495379709
4002,TNC Pro Team,32,2108395.0,1771,SL i-League Invitational Season 2,5364,3195686768,Team Liquid,11,2163.0,False,139581.0,2.0,1495376213
4003,,46,,3729,Uprise Champions Cup: Special,4127,3195675077,Cascade,42,4290717.0,False,0.0,0.0,1495375910
4004,Virtus.pro,32,1883502.0,2833,DreamLeague season 7,5336,3195651041,mousesports,30,26.0,True,139617.0,1.0,1495375301
4005,,9,4287944.0,1719,ESL India Premiership - 2017 Edition,5407,3195603492,The Council,28,3510168.0,True,0.0,0.0,1495374054
4006,4Merical E-Sports,19,2663631.0,2112,ESL India Premiership - 2017 Edition,5407,3195594344,Aggressive 5,25,2714312.0,True,0.0,0.0,1495373823
4007,TNC Pro Team,12,2108395.0,1338,SL i-League Invitational Season 2,5364,3195573037,Team Liquid,31,2163.0,True,139581.0,2.0,1495373276
4008,Cascade,21,4290717.0,2707,Uprise Champions Cup: Special,4127,3195526598,,27,,True,0.0,0.0,1495372122
4009,TNC Pro Team,44,2108395.0,2857,SL i-League Invitational Season 2,5364,3195383160,Team Liquid,27,2163.0,False,139581.0,2.0,1495368333
4010,TNC Pro Team,5,2108395.0,1510,SL i-League Invitational Season 2,5364,3195266432,Team Liquid,25,2163.0,True,139581.0,2.0,1495365069
4011,We.are.young,14,2414475.0,1790,WCA Tournament Platform Classic,5418,3195139703,team_ftd_a,36,2860081.0,True,139555.0,1.0,1495361358
4012,MVP.Revolution,34,3718685.0,2411,ProDotA Cup Series by Azubu.tv,4665,3195006391,Geek Fam,23,3586078.0,False,139544.0,1.0,1495357442
4013,team_ftd_a,43,2860081.0,2467,WCA Tournament Platform Classic,5418,3195001206,We.are.young,26,2414475.0,False,139555.0,1.0,1495357288
4014,TNC Pro Team,22,2108395.0,2636,SL i-League Invitational Season 2,5364,3194968232,Newbee,16,1375614.0,False,139536.0,1.0,1495356321
4015,Geek Fam,14,3586078.0,2041,ProDotA Cup Series by Azubu.tv,4665,3194874949,MVP.Revolution,20,3718685.0,True,139544.0,1.0,1495353663
4016,Rock Gaming,11,3349045.0,1989,WCA Tournament Platform Classic,5418,3194831013,Avalon_Club,30,2414095.0,True,139517.0,1.0,1495352365
4017,Newbee,13,1375614.0,3078,SL i-League Invitational Season 2,5364,3194795477,TNC Pro Team,27,2108395.0,True,139536.0,1.0,1495351312
4018,Avalon_Club,41,2414095.0,3578,WCA Tournament Platform Classic,5418,3194651892,Rock Gaming,42,3349045.0,True,139517.0,1.0,1495346684
4019,Team Liquid,51,2163.0,3025,SL i-League Invitational Season 2,5364,3194597378,Invictus Gaming,16,5.0,False,139490.0,1.0,1495344702
4020,Team Liquid,31,2163.0,4010,SL i-League Invitational Season 2,5364,3194453869,Invictus Gaming,40,5.0,False,139490.0,1.0,1495338717
4021,Place Holder,36,4149284.0,2909,Dota 2 Challenge Mexico,4618,3194347039,Chillon Lacteo,19,2797646.0,False,139483.0,1.0,1495333510
4022,Team Liquid,35,2163.0,3587,SL i-League Invitational Season 2,5364,3194342552,Invictus Gaming,42,5.0,True,139490.0,1.0,1495333282
4023,twitch.tv/noblewingz,18,4368139.0,1716,Dota 2 BEAT Invitational Season 8,5196,3194295557,Unknown Team,17,4372838.0,False,139485.0,1.0,1495330727
4024,Place Holder,32,4149284.0,2653,Dota 2 Challenge Mexico,4618,3194277740,Chillon Lacteo,7,2797646.0,False,139483.0,1.0,1495329647
4025,Unknown Team,19,4251936.0,2389,Dota 2 BEAT Invitational Season 8,5196,3194235887,twitch.tv/noblewingz,38,4368139.0,True,139479.0,1.0,1495326952
4026,compLexity Gaming,36,3.0,3144,Dota 2 BEAT Invitational Season 8,5196,3194167693,Infamous、,17,2672298.0,False,139474.0,1.0,1495322059
4027,Infamous、,37,2672298.0,2044,Dota 2 BEAT Invitational Season 8,5196,3194117006,compLexity Gaming,18,3.0,False,139466.0,1.0,1495318716
4028,compLexity Gaming,30,3.0,3188,Dota 2 BEAT Invitational Season 8,5196,3194037413,Infamous、,16,2672298.0,False,139456.0,1.0,1495314336
4029,Elements Pro Gaming,10,2537636.0,1576,DreamLeague season 7,5336,3193951046,Natus Vincere,34,36.0,True,139430.0,1.0,1495310398
4030,Elements Pro Gaming,4,2537636.0,1913,DreamLeague season 7,5336,3193859492,Natus Vincere,22,36.0,True,139430.0,1.0,1495306800
4031,Virtus.pro,27,1883502.0,2216,DreamLeague season 7,5336,3193719922,Natus Vincere,31,36.0,False,139395.0,1.0,1495302002
4032,Virtus.pro,23,1883502.0,2346,DreamLeague season 7,5336,3193576156,Natus Vincere,19,36.0,False,139395.0,1.0,1495297799
4033,Virtus.pro,9,1883502.0,1672,DreamLeague season 7,5336,3193386325,Team Secret,27,1838315.0,True,139351.0,1.0,1495292747
4034,standin5,15,2099268.0,1129,ESL India Premiership - Season One,4709,3193279653,4Merical E-Sports,8,2663631.0,False,0.0,0.0,1495290031
4035,Team Secret,24,1838315.0,1972,DreamLeague season 7,5336,3193230372,Virtus.pro,15,1883502.0,False,139351.0,1.0,1495288810
4036,Vega Squadron,15,2006913.0,2317,SL i-League Invitational Season 2,5364,3193230004,Newbee,34,1375614.0,True,139335.0,1.0,1495288801
4037,Team Buriza,29,3927252.0,2901,ESL India Premiership - Season One,4709,3193180262,,30,992217.0,True,0.0,0.0,1495287558
4038,Newbee,40,1375614.0,2457,SL i-League Invitational Season 2,5364,3193061976,Vega Squadron,19,2006913.0,False,139335.0,1.0,1495284549
4039,Alliance,16,111474.0,2576,SL i-League Invitational Season 2,5364,3192864490,Invictus Gaming,32,5.0,True,139310.0,1.0,1495279064
4040,C5Gaming,6,3336725.0,1438,WCA Tournament Platform Classic,5418,3192714138,TEAM MAX,29,3325252.0,True,139297.0,1.0,1495274391
4041,Invictus Gaming,17,5.0,2964,SL i-League Invitational Season 2,5364,3192701000,Alliance,7,111474.0,False,139310.0,1.0,1495273975
4042,TEAM MAX,25,3325252.0,1421,WCA Tournament Platform Classic,5418,3192602788,C5Gaming,9,3336725.0,False,139297.0,1.0,1495270954
4043,Newbee,38,1375614.0,2286,SL i-League Invitational Season 2,5364,3192520033,Faceless,10,3326875.0,False,139268.0,1.0,1495268361
4044,EHOME,21,4.0,1783,WCA Tournament Platform Classic,5418,3192386261,LYG.Gaming,32,3346336.0,True,139275.0,1.0,1495263749
4045,Newbee,53,1375614.0,4855,SL i-League Invitational Season 2,5364,3192339358,Faceless,32,3326875.0,False,139268.0,1.0,1495261691
4046,LYG.Gaming,10,3346336.0,1635,WCA Tournament Platform Classic,5418,3192300346,EHOME,28,4.0,True,139275.0,1.0,1495260354
4047,Faceless,25,3326875.0,2011,SL i-League Invitational Season 2,5364,3192225639,Newbee,16,1375614.0,False,139268.0,1.0,1495257552
4048,Team VGJ,20,3547682.0,2361,SL i-League Invitational Season 2,5364,3192079643,Invictus Gaming,33,5.0,True,139246.0,1.0,1495251194
4049,Team Quetzal,35,4010559.0,1808,Dota 2 Challenge Mexico,4618,3192072104,,9,4147910.0,False,139245.0,1.0,1495250831
4050,Invictus Gaming,16,5.0,1967,SL i-League Invitational Season 2,5364,3191986528,Team VGJ,15,3547682.0,False,139246.0,1.0,1495246495
